Region,Year,Crime,Pollution,Price
Rossville-Woodrow,2011,12.86862107,64,2.728121
Rossville-Woodrow,2012,10.33900665,71,1.808515863
Rossville-Woodrow,2013,9.29748183,42,4.088498183
Rossville-Woodrow,2014,18.35858766,54,5.335919841
Rossville-Woodrow,2015,7.754373897,56,9.09782929
Rossville-Woodrow,2016,7.955468681,49,12.79466653
Rossville-Woodrow,2017,14.29592994,47,13.12984971
Rossville-Woodrow,2018,10.10051461,62,11.69580591
Rossville-Woodrow,2019,10.79362258,34,12.16809089
Rossville-Woodrow,2020,10.79651649,29,13.18302163
Rossville-Woodrow,2021,10.79941039,38,13.97888375
Rossville-Woodrow,2022,10.80230429,25,14.77474587
Rossville-Woodrow,2023,10.8051982,18,15.57060799
Rugby-Remsen Village,2010,24.98050989,82,9.069810142
Rugby-Remsen Village,2011,29.58753357,62,8.310524418
Rugby-Remsen Village,2012,24.40340544,55,9.696138671
Rugby-Remsen Village,2013,21.35255234,66,12.17596883
Rugby-Remsen Village,2014,20.6917195,50,13.81018049
Rugby-Remsen Village,2015,18.48158444,61,15.45744656
Rugby-Remsen Village,2016,16.27406589,48,17.32747483
Rugby-Remsen Village,2017,15.53146705,47,16.785915
Rugby-Remsen Village,2018,14.4250095,31,15.77129054
Rugby-Remsen Village,2019,13.40855575,43,15.81254851
Rugby-Remsen Village,2020,12.36957986,35,16.31485143
Rugby-Remsen Village,2021,11.33060398,37,16.6490048
Rugby-Remsen Village,2022,10.2916281,46,16.98315817
Rugby-Remsen Village,2023,9.252652218,34,17.31731155
Schuylerville-Throgs Neck-Edgewater Park,2010,12.5153323,69,2.877909827
Schuylerville-Throgs Neck-Edgewater Park,2011,11.80264046,74,2.952804234
Schuylerville-Throgs Neck-Edgewater Park,2012,12.73078167,70,2.860720941
Schuylerville-Throgs Neck-Edgewater Park,2013,14.13569506,58,3.715253895
Schuylerville-Throgs Neck-Edgewater Park,2014,10.88722506,59,4.302131421
Schuylerville-Throgs Neck-Edgewater Park,2015,11.17216907,58,5.263480994
Schuylerville-Throgs Neck-Edgewater Park,2016,10.3926482,56,6.724535891
Schuylerville-Throgs Neck-Edgewater Park,2017,13.51870911,46,8.02475198
Schuylerville-Throgs Neck-Edgewater Park,2018,13.83059967,44,9.615951272
Schuylerville-Throgs Neck-Edgewater Park,2019,13.96760837,39,10.81098778
Schuylerville-Throgs Neck-Edgewater Park,2020,14.26907063,33,11.69775485
Schuylerville-Throgs Neck-Edgewater Park,2021,14.5705329,27,12.68395819
Schuylerville-Throgs Neck-Edgewater Park,2022,14.87199517,21,13.67016153
Schuylerville-Throgs Neck-Edgewater Park,2023,15.17345743,16,14.65636487
Seagate-Coney Island,2010,16.41323163,72,6.846085837
Seagate-Coney Island,2011,14.42386477,76,5.852814066
Seagate-Coney Island,2012,13.0730904,70,6.323052736
Seagate-Coney Island,2013,12.76319725,60,7.855318722
Seagate-Coney Island,2014,13.55747221,58,10.56993418
Seagate-Coney Island,2015,13.52394815,61,13.8051272
Seagate-Coney Island,2016,12.10040203,58,16.26313721
Seagate-Coney Island,2017,11.21749273,48,15.48595422
Seagate-Coney Island,2018,10.19018467,47,14.53319909
Seagate-Coney Island,2019,9.69404511,43,14.09324558
Seagate-Coney Island,2020,9.069420104,39,14.79677854
Seagate-Coney Island,2021,8.444795098,34,15.19293343
Seagate-Coney Island,2022,7.820170092,30,15.58908832
Seagate-Coney Island,2023,7.195545086,26,15.98524321
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2010,9.435975058,69,6.978685778
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2011,9.521338766,73,5.958402898
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2012,8.778903458,68,6.788380317
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2013,7.375635314,58,8.526912877
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2014,6.8763721,56,9.733817887
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2015,6.093707919,60,11.82840585
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2016,6.581523893,56,14.09242707
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2017,5.953070394,46,13.69094392
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2018,4.588559336,46,12.86956095
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2019,4.326986334,42,13.20269783
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2020,3.845476456,38,13.68527939
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2021,3.363966577,34,14.07266082
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2022,2.882456699,30,14.46004225
Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2023,2.40094682,26,14.84742368
SoHo-TriBeCa-Civic Center-Little Italy,2010,5.630421746,61,66.81563697
SoHo-TriBeCa-Civic Center-Little Italy,2011,6.627312855,59,60.6018564
SoHo-TriBeCa-Civic Center-Little Italy,2012,6.384304294,58,57.82094097
SoHo-TriBeCa-Civic Center-Little Italy,2013,6.93998605,50,56.9455358
SoHo-TriBeCa-Civic Center-Little Italy,2014,7.242683793,55,66.77880366
SoHo-TriBeCa-Civic Center-Little Italy,2015,6.703682302,54,94.37923583
SoHo-TriBeCa-Civic Center-Little Italy,2016,7.672772969,55,100
SoHo-TriBeCa-Civic Center-Little Italy,2017,6.555031708,40,88.85669385
SoHo-TriBeCa-Civic Center-Little Italy,2018,5.668851767,44,84.20464591
SoHo-TriBeCa-Civic Center-Little Italy,2019,5.767156051,39,88.23789412
SoHo-TriBeCa-Civic Center-Little Italy,2020,5.628779551,35,89.13568018
SoHo-TriBeCa-Civic Center-Little Italy,2021,5.490403052,31,90.24988421
SoHo-TriBeCa-Civic Center-Little Italy,2022,5.352026552,27,91.36408823
SoHo-TriBeCa-Civic Center-Little Italy,2023,5.213650053,23,92.47829226
Soundview-Bruckner,2010,25.24886591,48,6.762596995
Soundview-Bruckner,2011,24.67127087,61,5.958402898
Soundview-Bruckner,2012,19.02467423,74,4.757636765
Soundview-Bruckner,2013,18.72966249,49,5.540958644
Soundview-Bruckner,2014,18.46621243,59,5.887191823
Soundview-Bruckner,2015,15.17807439,53,6.756458104
Soundview-Bruckner,2016,16.22206271,63,8.396768481
Soundview-Bruckner,2017,15.45738705,39,9.738729005
Soundview-Bruckner,2018,12.7736633,43,10.17581769
Soundview-Bruckner,2019,12.29911994,53,10.52450643
Soundview-Bruckner,2020,11.40103533,30,11.03566388
Soundview-Bruckner,2021,10.50295073,34,11.52640865
Soundview-Bruckner,2022,9.604866121,36,12.01715343
Soundview-Bruckner,2023,8.706781515,24,12.50789821
Soundview-Castle Hill-Clason Point-Harding Park,2010,11.78771993,53,3.590020617
Soundview-Castle Hill-Clason Point-Harding Park,2011,10.75625401,74,3.819614969
Soundview-Castle Hill-Clason Point-Harding Park,2012,7.083966374,65,4.725714567
Soundview-Castle Hill-Clason Point-Harding Park,2013,11.31632626,66,5.128425494
Soundview-Castle Hill-Clason Point-Harding Park,2014,11.19333948,52,6.291130538
Soundview-Castle Hill-Clason Point-Harding Park,2015,13.12618921,59,7.038846872
Soundview-Castle Hill-Clason Point-Harding Park,2016,9.687332249,69,8.523229546
Soundview-Castle Hill-Clason Point-Harding Park,2017,8.997520815,37,10.00883999
Soundview-Castle Hill-Clason Point-Harding Park,2018,5.120278751,50,11.62827817
Soundview-Castle Hill-Clason Point-Harding Park,2019,5.000914995,31,12.35143895
Soundview-Castle Hill-Clason Point-Harding Park,2020,4.106937502,31,13.37826876
Soundview-Castle Hill-Clason Point-Harding Park,2021,3.212960008,20,14.38295418
Soundview-Castle Hill-Clason Point-Harding Park,2022,2.318982514,13,15.38763961
Soundview-Castle Hill-Clason Point-Harding Park,2023,1.42500502,8,16.39232503
South Jamaica,2010,6.394279746,59,5.370535689
South Jamaica,2011,6.486021202,82,5.431594927
South Jamaica,2012,6.240069064,78,6.175870543
South Jamaica,2013,6.750452455,48,7.47892573
South Jamaica,2014,6.617010338,62,9.651367317
South Jamaica,2015,5.320528595,50,11.75282922
South Jamaica,2016,5.187413542,57,13.58541486
South Jamaica,2017,4.716604896,54,14.15009816
South Jamaica,2018,4.091422037,44,14.332548
South Jamaica,2019,3.877050894,44,14.21848989
South Jamaica,2020,3.570131283,45,15.22816766
South Jamaica,2021,3.263211672,27,15.98277483
South Jamaica,2022,2.956292061,30,16.73738199
South Jamaica,2023,2.64937245,20,17.49198916
South Ozone Park,2010,15.64839244,60,5.058442192
South Ozone Park,2011,15.10088728,64,5.1014144
South Ozone Park,2012,15.07504922,62,5.366614282
South Ozone Park,2013,17.93244396,50,6.494941553
South Ozone Park,2014,14.67472287,33,8.041940866
South Ozone Park,2015,15.23776357,55,9.66137904
South Ozone Park,2016,15.43269372,55,11.61354484
South Ozone Park,2017,14.41748703,38,13.18387191
South Ozone Park,2018,14.96597337,32,14.00402711
South Ozone Park,2019,14.9977616,33,14.65474903
South Ozone Park,2020,15.07862272,30,15.76536162
South Ozone Park,2021,15.15948384,34,16.78341798
South Ozone Park,2022,15.24034496,23,17.80147433
South Ozone Park,2023,15.32120607,26,18.81953069
Springfield Gardens North,2010,12.79655778,74,5.279442093
Springfield Gardens North,2011,13.15763645,81,5.345742064
Springfield Gardens North,2012,16.22631454,49,5.802475194
Springfield Gardens North,2013,17.63988521,52,6.870641386
Springfield Gardens North,2014,17.70284503,66,8.45938512
Springfield Gardens North,2015,14.57088005,66,10.34893428
Springfield Gardens North,2016,14.15403696,64,12.3109223
Springfield Gardens North,2017,15.6405429,40,13.72777723
Springfield Gardens North,2018,14.03040677,40,15.05623219
Springfield Gardens North,2019,14.21813646,29,15.47490423
Springfield Gardens North,2020,14.10982817,53,16.69731681
Springfield Gardens North,2021,14.00151988,41,17.77759109
Springfield Gardens North,2022,13.89321159,33,18.85786537
Springfield Gardens North,2023,13.78490329,33,19.93813965
Springfield Gardens South-Brookville,2010,4.440726402,62,71.70710147
Springfield Gardens South-Brookville,2011,4.707447104,80,77.47028778
Springfield Gardens South-Brookville,2012,4.109083494,68,74.21176702
Springfield Gardens South-Brookville,2013,4.800987411,46,71.54012375
Springfield Gardens South-Brookville,2014,4.207366229,46,63.03531087
Springfield Gardens South-Brookville,2015,3.065585763,59,72.16751793
Springfield Gardens South-Brookville,2016,3.07179998,49,77.54272665
Springfield Gardens South-Brookville,2017,3.479158207,79,79.20268147
Springfield Gardens South-Brookville,2018,2.576134469,49,84.43915135
Springfield Gardens South-Brookville,2019,2.467420514,47,67.33294045
Springfield Gardens South-Brookville,2020,2.230815317,41,70.8511188
Springfield Gardens South-Brookville,2021,1.994210119,33,70.52215668
Springfield Gardens South-Brookville,2022,1.757604921,30,70.19319455
Springfield Gardens South-Brookville,2023,1.520999723,24,69.86423243
Spuyten Duyvil-Kingsbridge,2010,3.404097016,62,6.610352608
Spuyten Duyvil-Kingsbridge,2011,3.762886237,64,5.861408501
Spuyten Duyvil-Kingsbridge,2012,3.473434586,82,6.192908354
Spuyten Duyvil-Kingsbridge,2013,3.161906115,60,6.963952451
Spuyten Duyvil-Kingsbridge,2014,2.995430533,41,7.680974359
Spuyten Duyvil-Kingsbridge,2015,2.993631681,54,9.208329241
Spuyten Duyvil-Kingsbridge,2016,3.369918827,54,10.09846772
Spuyten Duyvil-Kingsbridge,2017,2.360272221,41,10.49626755
Spuyten Duyvil-Kingsbridge,2018,2.244818625,42,12.3379334
Spuyten Duyvil-Kingsbridge,2019,2.079169001,30,12.9309498
Spuyten Duyvil-Kingsbridge,2020,1.889402052,31,13.59287488
Spuyten Duyvil-Kingsbridge,2021,1.699635102,31,14.29691022
Spuyten Duyvil-Kingsbridge,2022,1.509868153,28,15.00094557
Spuyten Duyvil-Kingsbridge,2023,1.320101203,22,15.70498091
St. Albans,2010,16.45068046,53,4.739220106
St. Albans,2011,16.70039383,72,4.723259007
St. Albans,2012,15.32214608,76,5.074403291
St. Albans,2013,15.59393628,53,6.189225022
St. Albans,2014,14.87782962,52,8.070179747
St. Albans,2015,12.83776785,52,10.24334545
St. Albans,2016,11.31201423,54,12.11816128
St. Albans,2017,10.0636109,54,13.37908849
St. Albans,2018,8.706785843,44,14.32079364
St. Albans,2019,7.92856258,41,14.56798611
St. Albans,2020,7.004879954,30,15.74028037
St. Albans,2021,6.081197328,37,16.73004922
St. Albans,2022,5.157514702,27,17.71981807
St. Albans,2023,4.233832076,18,18.70958692
Stapleton-Rosebank,2010,2.593795926,61,2.70602101
Stapleton-Rosebank,2011,3.020614462,60,3.348148512
Stapleton-Rosebank,2012,2.353403877,54,4.198998134
Stapleton-Rosebank,2013,2.063134566,46,5.554464198
Stapleton-Rosebank,2014,1.860681943,52,5.114919939
Stapleton-Rosebank,2015,1.55880186,50,7.737452107
Stapleton-Rosebank,2016,1.744083623,52,10.35752873
Stapleton-Rosebank,2017,1.867386755,36,10.56502308
Stapleton-Rosebank,2018,1.804426933,41,11.34834496
Stapleton-Rosebank,2019,1.77597491,38,12.31215007
Stapleton-Rosebank,2020,1.749864837,35,13.35759281
Stapleton-Rosebank,2021,1.723754765,33,14.37045818
Stapleton-Rosebank,2022,1.697644692,30,15.38332354
Stapleton-Rosebank,2023,1.671534619,27,16.39618891
Starrett City,2010,16.00557039,56,9.123805088
Starrett City,2011,18.61334978,62,8.328202952
Starrett City,2012,12.42127947,73,9.699965048
Starrett City,2013,11.52654635,54,12.16611618
Starrett City,2014,8.298323337,68,13.75121785
Starrett City,2015,13.23570201,64,15.3931635
Starrett City,2016,11.87937587,55,17.27361464
Starrett City,2017,10.86405343,45,16.74937343
Starrett City,2018,7.505780769,51,15.72750206
Starrett City,2019,7.647162846,32,15.77269567
Starrett City,2020,7.061764174,26,16.264657
Starrett City,2021,6.476365503,38,16.59172982
Starrett City,2022,5.890966831,44,16.91880264
Starrett City,2023,5.305568159,7,17.24587546
Steinway,2010,3.940481996,57,7.00325858
Steinway,2011,4.028298683,57,7.205706896
Steinway,2012,4.654462734,75,7.84357293
Steinway,2013,3.338520681,78,9.04963403
Steinway,2014,4.036965879,45,10.95846844
Steinway,2015,3.595592995,57,13.2196486
Steinway,2016,2.933615434,54,15.14556069
Steinway,2017,2.817017114,47,15.74800203
Steinway,2018,2.63974842,51,16.06523572
Steinway,2019,2.39479084,44,15.45958108
Steinway,2020,2.163722715,28,16.53647303
Steinway,2021,1.932654589,38,17.25520628
Steinway,2022,1.701586464,22,17.97393953
Steinway,2023,1.470518338,18,18.69267278
Stuyvesant Heights,2010,53.2600997,70,7.101463511
Stuyvesant Heights,2011,50.11652394,62,6.89765248
Stuyvesant Heights,2012,45.9240539,70,8.701257239
Stuyvesant Heights,2013,42.27254774,45,12.63873882
Stuyvesant Heights,2014,35.1723151,56,16.52465376
Stuyvesant Heights,2015,29.02531053,66,18.11708083
Stuyvesant Heights,2016,27.75761042,39,19.18647481
Stuyvesant Heights,2017,24.1579439,54,19.35099695
Stuyvesant Heights,2018,22.24069466,45,18.90899714
Stuyvesant Heights,2019,19.5158776,57,19.41361359
Stuyvesant Heights,2020,16.90551762,42,20.42969613
Stuyvesant Heights,2021,14.29515764,36,21.26909626
Stuyvesant Heights,2022,11.68479766,32,22.10849639
Stuyvesant Heights,2023,9.074437676,28,22.94789652
Stuyvesant Town-Cooper Village,2010,2.370411206,80,35.30997325
Stuyvesant Town-Cooper Village,2011,2.417835487,56,33.7789562
Stuyvesant Town-Cooper Village,2012,2.250051649,60,34.67493305
Stuyvesant Town-Cooper Village,2013,2.006552492,49,36.31731344
Stuyvesant Town-Cooper Village,2014,1.940158498,63,39.277958
Stuyvesant Town-Cooper Village,2015,2.139013417,63,50.52396204
Stuyvesant Town-Cooper Village,2016,2.085211387,56,52.68352308
Stuyvesant Town-Cooper Village,2017,1.956348166,47,46.67593148
Stuyvesant Town-Cooper Village,2018,1.625849982,41,38.66344817
Stuyvesant Town-Cooper Village,2019,1.632680374,30,36.83786466
Stuyvesant Town-Cooper Village,2020,1.568660636,30,36.44753827
Stuyvesant Town-Cooper Village,2021,1.504640898,38,35.36526066
Stuyvesant Town-Cooper Village,2022,1.440621159,29,34.28298305
Stuyvesant Town-Cooper Village,2023,1.376601421,28,33.20070543
Sunset Park East,2010,12.29582278,67,8.363618496
Sunset Park East,2011,10.19525416,67,7.580296631
Sunset Park East,2012,10.09697143,63,8.319418515
Sunset Park East,2013,9.434176206,53,10.08864552
Sunset Park East,2014,8.996401026,58,11.69826147
Sunset Park East,2015,8.502043772,59,13.52273843
Sunset Park East,2016,8.50106258,59,15.20479324
Sunset Park East,2017,9.147668132,46,14.91626558
Sunset Park East,2018,8.812100455,52,14.12680483
Sunset Park East,2019,8.591901551,51,13.98683822
Sunset Park East,2020,8.393264497,50,14.47178136
Sunset Park East,2021,8.194627444,48,14.77209825
Sunset Park East,2022,7.99599039,47,15.07241513
Sunset Park East,2023,7.797353337,46,15.37273202
Sunset Park West,2010,13.81945048,60,9.357967965
Sunset Park West,2011,12.37121103,69,8.562938071
Sunset Park West,2012,12.30269112,76,10.03203023
Sunset Park West,2013,11.02844973,64,12.54565646
Sunset Park West,2014,12.29320627,36,14.00068795
Sunset Park West,2015,11.35404196,52,15.64155572
Sunset Park West,2016,11.99247091,52,17.51510534
Sunset Park West,2017,13.33392395,48,16.97331013
Sunset Park West,2018,10.77203155,45,15.90364024
Sunset Park West,2019,11.03165332,37,15.89509105
Sunset Park West,2020,10.80936771,43,16.3744846
Sunset Park West,2021,10.58708211,33,16.67941731
Sunset Park West,2022,10.3647965,41,16.98435002
Sunset Park West,2023,10.14251089,32,17.28928273
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2010,1.130184472,68,2.691287683
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2011,1.14065052,94,3.246242997
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2012,1.168287429,66,3.289215205
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2013,1.12184434,44,4.588203507
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2014,1.166161513,57,4.817797859
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2015,1.1349269,41,7.603624394
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2016,10.40768784,58,9.13589038
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2017,1.123970256,48,11.20960612
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2018,1.14065052,43,11.54478931
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2019,1.272395126,35,12.38254264
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2020,1.039065404,36,13.53919384
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2021,0.805735681,32,14.60917356
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2022,0.572405959,35,15.67915327
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2023,0.339076236,36,16.74913298
Turtle Bay-East Midtown,2010,2.642364932,62,35.6399175
Turtle Bay-East Midtown,2011,2.521187715,59,34.61840683
Turtle Bay-East Midtown,2012,3.021922718,58,37.7639721
Turtle Bay-East Midtown,2013,2.466404493,52,40.41719871
Turtle Bay-East Midtown,2014,2.329691736,55,43.66221393
Turtle Bay-East Midtown,2015,2.005407768,53,53.52617621
Turtle Bay-East Midtown,2016,2.382021978,55,53.25852077
Turtle Bay-East Midtown,2017,2.718570847,38,45.99007956
Turtle Bay-East Midtown,2018,2.31693624,45,33.98241823
Turtle Bay-East Midtown,2019,2.392449989,43,31.77487476
Turtle Bay-East Midtown,2020,2.392187928,41,30.34954935
Turtle Bay-East Midtown,2021,2.391925867,39,28.20613566
Turtle Bay-East Midtown,2022,2.391663806,37,26.06272198
Turtle Bay-East Midtown,2023,2.391401744,35,23.91930829
University Heights-Morris Heights,2010,22.11428442,73,3.378842938
University Heights-Morris Heights,2011,21.00275738,40,3.236420774
University Heights-Morris Heights,2012,18.24707954,61,2.013554651
University Heights-Morris Heights,2013,14.34847652,59,2.638493267
University Heights-Morris Heights,2014,14.4495393,55,3.005598664
University Heights-Morris Heights,2015,10.9705594,52,4.637314606
University Heights-Morris Heights,2016,10.9542062,56,5.876141828
University Heights-Morris Heights,2017,10.10678335,44,7.284402309
University Heights-Morris Heights,2018,9.986096727,43,6.569835959
University Heights-Morris Heights,2019,8.561954334,28,7.829944662
University Heights-Morris Heights,2020,7.424626551,33,8.271954011
University Heights-Morris Heights,2021,6.287298768,28,8.828653893
University Heights-Morris Heights,2022,5.149970985,40,9.385353775
University Heights-Morris Heights,2023,4.012643201,27,9.942053657
Upper East Side-Carnegie Hill,2010,9.874567899,63,47.15155682
Upper East Side-Carnegie Hill,2011,9.717904237,63,41.89175916
Upper East Side-Carnegie Hill,2012,9.280619653,63,41.71373146
Upper East Side-Carnegie Hill,2013,8.581356795,54,44.24172478
Upper East Side-Carnegie Hill,2014,8.197710709,55,47.8587565
Upper East Side-Carnegie Hill,2015,8.569255426,54,62.93463314
Upper East Side-Carnegie Hill,2016,7.790516014,54,68.18215303
Upper East Side-Carnegie Hill,2017,9.391984949,39,59.24393478
Upper East Side-Carnegie Hill,2018,7.913165018,42,47.45113446
Upper East Side-Carnegie Hill,2019,8.026553605,39,42.42215892
Upper East Side-Carnegie Hill,2020,7.898883679,37,41.37024606
Upper East Side-Carnegie Hill,2021,7.771213753,34,38.9808953
Upper East Side-Carnegie Hill,2022,7.643543826,32,36.59154455
Upper East Side-Carnegie Hill,2023,7.5158739,29,34.20219379
Upper West Side,2010,16.39017361,60,41.27295943
Upper West Side,2011,15.71805707,61,36.84436696
Upper West Side,2012,16.60325582,61,37.35266673
Upper West Side,2013,14.29124032,51,39.66211571
Upper West Side,2014,13.80391494,53,43.34421962
Upper West Side,2015,12.54700794,52,56.56124153
Upper West Side,2016,12.8237041,52,64.6461546
Upper West Side,2017,12.72280485,37,52.91842648
Upper West Side,2018,10.06998865,40,45.94710735
Upper West Side,2019,9.808509379,37,42.77903283
Upper West Side,2020,9.103840974,34,42.31056713
Upper West Side,2021,8.399172569,31,40.91545447
Upper West Side,2022,7.694504163,28,39.5203418
Upper West Side,2023,6.989835758,25,38.12522913
Van Cortlandt Village,2010,23.8712723,59,7.091641288
Van Cortlandt Village,2011,24.69253003,53,6.510902652
Van Cortlandt Village,2012,19.49793586,54,7.067085738
Van Cortlandt Village,2013,19.07209851,39,7.455063354
Van Cortlandt Village,2014,17.57120176,65,9.800117857
Van Cortlandt Village,2015,17.40292733,48,11.67861702
Van Cortlandt Village,2016,15.19818882,53,13.17159415
Van Cortlandt Village,2017,14.76335722,33,14.30851585
Van Cortlandt Village,2018,12.28453907,32,13.24894411
Van Cortlandt Village,2019,11.79313339,38,8.799070161
Van Cortlandt Village,2020,10.90612855,35,9.630384639
Van Cortlandt Village,2021,10.01912372,28,9.374803019
Van Cortlandt Village,2022,9.132118882,40,9.119221399
Van Cortlandt Village,2023,8.245114047,23,8.863639778
Van Nest-Morris Park-Westchester Square,2010,10.41324233,51,1.546999313
Van Nest-Morris Park-Westchester Square,2011,11.39132725,71,1.586288174
Van Nest-Morris Park-Westchester Square,2012,12.44578163,63,0.730527448
Van Nest-Morris Park-Westchester Square,2013,11.07799993,63,1.074305068
Van Nest-Morris Park-Westchester Square,2014,11.94193952,47,2.113004607
Van Nest-Morris Park-Westchester Square,2015,11.74406579,49,3.520037315
Van Nest-Morris Park-Westchester Square,2016,12.15453113,49,4.61767016
Van Nest-Morris Park-Westchester Square,2017,11.37219401,39,5.750908551
Van Nest-Morris Park-Westchester Square,2018,11.56859595,55,5.703025238
Van Nest-Morris Park-Westchester Square,2019,11.73815732,40,6.37461938
Van Nest-Morris Park-Westchester Square,2020,11.86891384,54,6.946935374
Van Nest-Morris Park-Westchester Square,2021,11.99967035,28,7.517395887
Van Nest-Morris Park-Westchester Square,2022,12.13042687,42,8.0878564
Van Nest-Morris Park-Westchester Square,2023,12.26118339,32,8.658316913
Washington Heights North,2010,11.62027206,79,35.46379372
Washington Heights North,2011,12.76156193,53,33.92761618
Washington Heights North,2012,11.36532567,69,34.79840982
Washington Heights North,2013,9.106948662,57,36.43154533
Washington Heights North,2014,9.272606584,53,39.28615567
Washington Heights North,2015,7.73311628,60,50.72719662
Washington Heights North,2016,7.705969967,63,52.89433126
Washington Heights North,2017,6.799512057,39,47.03774449
Washington Heights North,2018,4.495673156,36,39.12051666
Washington Heights North,2019,4.085954725,43,37.30109306
Washington Heights North,2020,3.293913399,44,36.96298631
Washington Heights North,2021,2.501872074,36,35.92741947
Washington Heights North,2022,1.709830748,39,34.89185262
Washington Heights North,2023,0.917789423,44,33.85628578
Washington Heights South,2010,34.94615034,64,29.00992044
Washington Heights South,2011,32.64329263,65,26.3321383
Washington Heights South,2012,30.62677946,66,24.01041154
Washington Heights South,2013,30.1502472,54,25.18416658
Washington Heights South,2014,27.6742091,55,22.80718986
Washington Heights South,2015,25.93504621,52,30.76564187
Washington Heights South,2016,23.45393862,52,32.60730772
Washington Heights South,2017,19.54846725,38,28.50653177
Washington Heights South,2018,15.37774697,40,22.05333464
Washington Heights South,2019,13.83019749,36,19.64116164
Washington Heights South,2020,11.65809302,33,18.47953504
Washington Heights South,2021,9.485988547,29,16.80511373
Washington Heights South,2022,7.313884075,26,15.13069243
Washington Heights South,2023,5.141779603,22,13.45627112
West Brighton,2010,6.896159473,61,2.386798939
West Brighton,2011,6.50793449,70,3.193448581
West Brighton,2012,5.850535826,68,3.526176206
West Brighton,2013,5.799350308,45,5.267164326
West Brighton,2014,7.114638233,67,4.896375597
West Brighton,2015,8.13753093,61,8.804390527
West Brighton,2016,7.289781011,53,12.11693349
West Brighton,2017,8.043663559,45,11.4048227
West Brighton,2018,7.655929173,58,11.75965032
West Brighton,2019,7.966759778,42,11.95036506
West Brighton,2020,8.155047603,49,13.09004358
West Brighton,2021,8.343335428,34,13.99759376
West Brighton,2022,8.531623253,28,14.90514394
West Brighton,2023,8.719911078,21,15.81269413
West Concourse,2010,1.56289016,72,4.260121977
West Concourse,2011,1.802791613,63,3.571697928
West Concourse,2012,1.51481175,56,2.862148379
West Concourse,2013,1.591671793,55,3.382426378
West Concourse,2014,1.613912146,52,4.134838238
West Concourse,2015,1.504672766,61,5.408342894
West Concourse,2016,1.658556383,46,6.922923804
West Concourse,2017,1.797395057,40,8.063962106
West Concourse,2018,1.689790997,43,8.836974605
West Concourse,2019,1.723666692,32,9.606705358
West Concourse,2020,1.7367763,42,10.21732122
West Concourse,2021,1.749885908,25,10.87588409
West Concourse,2022,1.762995516,29,11.53444695
West Concourse,2023,1.776105124,32,12.19300982
West Farms-Bronx River,2010,25.08745982,64,3.511442879
West Farms-Bronx River,2011,24.58181886,85,3.113643056
West Farms-Bronx River,2012,20.0510011,54,2.53290442
West Farms-Bronx River,2013,15.43302078,49,2.680237688
West Farms-Bronx River,2014,15.38690476,66,3.502848443
West Farms-Bronx River,2015,12.59296043,62,4.631175715
West Farms-Bronx River,2016,10.02207377,52,6.424958251
West Farms-Bronx River,2017,9.945540789,30,7.473480012
West Farms-Bronx River,2018,8.538511409,30,8.54778508
West Farms-Bronx River,2019,7.351814214,34,10.13652883
West Farms-Bronx River,2020,6.154925393,28,10.80826276
West Farms-Bronx River,2021,4.958036572,21,11.68202085
West Farms-Bronx River,2022,3.761147751,34,12.55577893
West Farms-Bronx River,2023,2.56425893,23,13.42953702
West New Brighton-New Brighton-St. George,2010,31.10625531,74,5.078086622
West New Brighton-New Brighton-St. George,2011,30.91574052,57,6.832580297
West New Brighton-New Brighton-St. George,2012,27.81419249,69,6.903791372
West New Brighton-New Brighton-St. George,2013,23.55287548,76,8.340290733
West New Brighton-New Brighton-St. George,2014,21.41845574,58,7.488213339
